Location Name Key,Latitude,Longitude,CSV File Name,Row Number
"Randolph, AL, USA",33.29526734,-85.45708831,03-30-2020.csv,2384
"Randolph, AR, USA",36.3415714,-91.02455531,03-24-2020.csv,2386
"Randolph, GA, USA",31.76622818,-84.75732369,03-24-2020.csv,2387
"Randolph, IL, USA",38.05095369,-89.82512254,03-22-2020.csv,1555
"Randolph, IN, USA",40.15734772,-85.01139319,03-23-2020.csv,2389
"Randolph, MO, USA",39.44007257,-92.4971374,03-22-2020.csv,2146
"Randolph, NC, USA",35.71015088,-79.80570339,03-25-2020.csv,2391
"Randolph, WV, USA",38.769899,-79.87919615,03-28-2020.csv,2391
"Rankin, MS, USA",32.26469147,-89.94537876,03-24-2020.csv,2393
"Ransom, ND, USA",46.45621782,-97.65742504,03-26-2020.csv,2393
"Rapides, LA, USA",31.19778499,-92.52997303,03-27-2020.csv,2394
"Rappahannock, VA, USA",38.68295619,-78.15826963,03-30-2020.csv,2395
"Ravalli, MT, USA",46.08520862,-114.11891640000002,03-26-2020.csv,2396
"Rawlins, KS, USA",39.78525843,-101.07616170000001,03-23-2020.csv,2398
"Ray, MO, USA",39.353746799999996,-93.98905745,03-26-2020.csv,2398
"Reagan, TX, USA",31.36607041,-101.52326590000001,03-24-2020.csv,2400
"Real, TX, USA",29.83321503,-99.82018052,03-25-2020.csv,2401
"Recovered, Canada",0.0,0.0,03-28-2020.csv,3233
"Recovered, USA",0.0,0.0,03-28-2020.csv,3234
"Red Lake, MN, USA",47.87197525,-96.09561104,03-25-2020.csv,2402
"Red River, LA, USA",32.09530039,-93.34213308,03-24-2020.csv,2403
"Red River, TX, USA",33.61886692,-95.04841765,03-25-2020.csv,2404
"Red Willow, NE, USA",40.17556879999999,-100.476998,03-29-2020.csv,2404
"Redwood, MN, USA",44.40555844,-95.25207021,03-30-2020.csv,2405
"Reeves, TX, USA",31.32323325,-103.69038959999999,03-25-2020.csv,2407
"Refugio, TX, USA",28.323897600000002,-97.15766311,03-30-2020.csv,2407
"Reno, KS, USA",37.95230263,-98.08607292,03-23-2020.csv,2409
"Rensselaer, NY, USA",42.71348136,-73.51089874,03-23-2020.csv,2410
"Renville, MN, USA",44.72836381,-94.94553734,03-25-2020.csv,2411
"Renville, ND, USA",48.71982533,-101.6603912,03-24-2020.csv,2412
Republic of Ireland,53.1424,-7.6921,03-08-2020.csv,74
Republic of Korea,36.0000,128.0000,03-10-2020.csv,3
Republic of Moldova,47.4116,28.3699,03-10-2020.csv,149
Republic of the Congo,-1.4400,15.5560,03-19-2020.csv,289
"Republic, KS, USA",39.82799632,-97.65036709,03-30-2020.csv,2412
Reunion,-21.1151,55.5364,03-18-2020.csv,192
"Reunion, France",-21.1151,55.5364,03-24-2020.csv,3232
"Reynolds, MO, USA",37.36085952,-90.97009925,03-22-2020.csv,2148
"Rhea, TN, USA",35.60536161,-84.93076643,03-27-2020.csv,2414
"RI, USA",41.6809,-71.5118,03-10-2020.csv,153
"Rice, KS, USA",38.34616184,-98.19992118,03-25-2020.csv,2416
"Rice, MN, USA",44.3543376,-93.29658715,03-25-2020.csv,2417
"Rich, UT, USA",41.63137678,-111.2445105,03-28-2020.csv,2417
"Richardson, NE, USA",40.1247415,-95.71755036,03-22-2020.csv,2280
"Richland, IL, USA",38.71240969,-88.08475366,03-28-2020.csv,2419
"Richland, LA, USA",32.41391005,-91.76634876,03-23-2020.csv,2421
"Richland, MT, USA",47.78668011,-104.5610786,03-30-2020.csv,2421
"Richland, ND, USA",46.26440649,-96.94852979,03-25-2020.csv,2423
"Richland, OH, USA",40.77180308,-82.5379961,03-22-2020.csv,582
"Richland, SC, USA",34.01791263,-80.90267209,03-25-2020.csv,2425
"Richland, WI, USA",43.3762778,-90.43012729,03-25-2020.csv,2426
"Richmond City, VA, USA",37.53255773,-77.47966921,03-24-2020.csv,2431
"Richmond, GA, USA",33.35777107,-82.07026432,03-27-2020.csv,2426
"Richmond, NC, USA",35.00417719,-79.74491009,03-29-2020.csv,2428
"Richmond, NY, USA",40.58582155,-74.14808598,03-26-2020.csv,2427
"Richmond, VA, USA",37.937575,-76.72920628,03-26-2020.csv,2429
"Riley, KS, USA",39.28935726,-96.73420026,03-30-2020.csv,2431
"Ringgold, IA, USA",40.73518949,-94.24368535,03-27-2020.csv,2432
"Rio Arriba, NM, USA",36.51072137,-106.69316740000001,03-23-2020.csv,2434
"Rio Blanco, CO, USA",39.97913541,-108.2179009,03-25-2020.csv,2435
"Rio Grande, CO, USA",37.5836865,-106.3847838,03-27-2020.csv,2435
"Ripley, IN, USA",39.10235626,-85.26212744,03-22-2020.csv,797
"Ripley, MO, USA",36.65460667,-90.85990261,03-25-2020.csv,2438
"Ritchie, WV, USA",39.18094587,-81.06356878,03-22-2020.csv,3104
"Riverside, CA, USA",33.9533,-117.3961,03-09-2020.csv,238
"Roane, TN, USA",35.84923189,-84.52458689,03-30-2020.csv,2440
"Roane, WV, USA",38.71622686,-81.35243568,03-22-2020.csv,3105
"Roanoke City, VA, USA",37.27791025,-79.96189766,03-28-2020.csv,2443
"Roanoke, VA, USA",37.26865804,-80.06396753,03-27-2020.csv,2442
"Roberts, SD, USA",45.62975048,-96.94672673,03-29-2020.csv,2444
"Roberts, TX, USA",35.83809685,-100.813175,03-22-2020.csv,2892
"Robertson, KY, USA",38.51923469,-84.05055616,03-23-2020.csv,2447
"Robertson, TN, USA",36.52454807,-86.87346725,03-26-2020.csv,2447
"Robertson, TX, USA",31.02539637,-96.51272246,03-22-2020.csv,2893
"Robeson, NC, USA",34.64244496,-79.10250529999998,03-28-2020.csv,2449
"Rock Island, IL, USA",41.46613806,-90.57042164,03-29-2020.csv,2453
"Rock, MN, USA",43.67482683,-96.25296832,03-26-2020.csv,2450
"Rock, NE, USA",42.42252217,-99.44832069,03-30-2020.csv,2451
"Rock, WI, USA",42.67151616,-89.07147900000002,03-26-2020.csv,2452
"Rockbridge, VA, USA",37.81204314,-79.44605905,03-23-2020.csv,2455
"Rockcastle, KY, USA",37.36642393,-84.31176452,03-26-2020.csv,2455
"Rockdale, GA, USA",33.65145002,-84.02202167,03-24-2020.csv,2457
"Rockingham, NC, USA",36.39593137,-79.77504841,03-24-2020.csv,2459
"Rockingham, NH, USA",42.9931,-71.0498,03-08-2020.csv,166
"Rockingham, VA, USA",38.51006137,-78.87260325,03-26-2020.csv,2459
"Rockland, NY, USA",41.15027894,-74.02560498,03-25-2020.csv,2461
"Rockwall, TX, USA",32.89779518,-96.40771592,03-23-2020.csv,2462
"Roger Mills, OK, USA",35.68711719,-99.69666167,03-27-2020.csv,2462
"Rogers, OK, USA",36.37004357,-95.60406759,03-27-2020.csv,2463
"Rolette, ND, USA",48.77245354,-99.84097493,03-26-2020.csv,2464
Romania,45.9432,24.9668,03-22-2020.csv,3269
"Rooks, KS, USA",39.35022773,-99.32484567,03-26-2020.csv,2465
"Roosevelt, MT, USA",48.29607488,-105.0079268,03-22-2020.csv,1117
"Roosevelt, NM, USA",34.02097406,-103.4799493,03-26-2020.csv,2467
"Roscommon, MI, USA",44.33473082,-84.61067651,03-28-2020.csv,2468
"Roseau, MN, USA",48.77501878,-95.81079919,03-23-2020.csv,2470
"Rosebud, MT, USA",46.23397237,-106.72928799999998,03-24-2020.csv,2471
"Ross, OH, USA",39.33705391,-83.06000914,03-25-2020.csv,2472
"Routt, CO, USA",40.48596505,-106.9905548,03-30-2020.csv,2472
"Rowan, KY, USA",38.19484205,-83.42088935,03-24-2020.csv,2474
"Rowan, NC, USA",35.64003916,-80.52446628,03-24-2020.csv,2475
"Runnels, TX, USA",31.8314342,-99.97616148,03-22-2020.csv,2895
"Rush, IN, USA",39.62002287,-85.4655599,03-28-2020.csv,2476
"Rush, KS, USA",38.52275276,-99.30863983,03-27-2020.csv,2477
"Rusk, TX, USA",32.10773545,-94.76176432,03-26-2020.csv,2478
"Rusk, WI, USA",45.47498854,-91.1333012,03-24-2020.csv,2480
"Russell, AL, USA",32.28725256,-85.18415324,03-22-2020.csv,1201
"Russell, KS, USA",38.91462787,-98.76254297,03-22-2020.csv,1766
"Russell, KY, USA",36.99308373,-85.06070117,03-30-2020.csv,2482
"Russell, VA, USA",36.93028320000001,-82.10095486,03-23-2020.csv,2484
Russia,61.5240,105.3188,03-20-2020.csv,75
Russian Federation,60.0000,90.0000,03-10-2020.csv,108
"Rutherford, NC, USA",35.40114178,-81.92112099,03-26-2020.csv,2484
"Rutherford, TN, USA",35.84591405,-86.4107263,03-25-2020.csv,2486
"Rutland, VT, USA",43.57723578,-73.03741676,03-29-2020.csv,2486
Rwanda,-1.9403,29.8739,03-25-2020.csv,3381
"Sabine, LA, USA",31.56388699,-93.55433981,03-28-2020.csv,2487
"Sabine, TX, USA",31.34318809,-93.85440451,03-22-2020.csv,2896
"Sac, IA, USA",42.38624071,-95.10547892,03-23-2020.csv,2490
"Sacramento, CA, USA",38.45106826,-121.34253740000001,03-26-2020.csv,2490
"Sagadahoc, ME, USA",43.95415864,-69.85074999,03-30-2020.csv,2491
"Saginaw, MI, USA",43.33433923,-84.0513121,03-22-2020.csv,185
"Saguache, CO, USA",38.08054629,-106.28246599999999,03-23-2020.csv,2494
Saint Barthelemy,17.9000,-62.8333,03-09-2020.csv,199
"Saint Barthelemy, France",17.9,-62.8333,03-15-2020.csv,233
Saint Kitts and Nevis,17.357822,-62.782998,03-25-2020.csv,3382
Saint Lucia,13.9094,-60.9789,03-29-2020.csv,3396
Saint Martin,18.0708,-63.0501,03-10-2020.csv,161
Saint Vincent and the Grenadines,12.9843,-61.2872,03-16-2020.csv,257
"Salem, NJ, USA",39.58719656,-75.3469663,03-22-2020.csv,96
"Salem, VA, USA",37.2836193,-80.06219455,03-26-2020.csv,2495
"Saline, AR, USA",34.64916145,-92.67583224,03-27-2020.csv,2496
"Saline, IL, USA",37.75332999,-88.54119706,03-23-2020.csv,2498
"Saline, KS, USA",38.78369175,-97.65185177,03-28-2020.csv,2498
"Saline, MO, USA",39.13734288,-93.20259964,03-30-2020.csv,2499
"Saline, NE, USA",40.52418865,-97.14085859,03-28-2020.csv,2500
"Salt Lake, UT, USA",40.66616532,-111.9216011,03-22-2020.csv,838
"Saluda, SC, USA",34.00795823,-81.72713237,03-25-2020.csv,2503
"Sampson, NC, USA",34.98820368,-78.36914061,03-30-2020.csv,2503
"San Antonio, TX, USA",29.4241,-98.4936,03-03-2020.csv,139
"San Augustine, TX, USA",31.39457611,-94.17000399,03-30-2020.csv,2504
"San Benito, CA, USA",36.5761,-120.9876,03-09-2020.csv,179
"San Bernardino, CA, USA",34.84060306,-116.1774685,03-23-2020.csv,2507
"San Diego, CA, USA",32.7157,-117.1611,03-08-2020.csv,148
"San Francisco, CA, USA",37.7749,-122.4194,03-06-2020.csv,133
"San Jacinto, TX, USA",30.57933681,-95.16260304,03-24-2020.csv,2510
"San Joaquin, CA, USA",37.93433732,-121.2730061,03-25-2020.csv,2511
"San Juan, CO, USA",37.76248981,-107.67632890000002,03-23-2020.csv,2512
"San Juan, NM, USA",36.50838318,-108.32043700000001,03-29-2020.csv,2512
"San Juan, UT, USA",37.62762978,-109.8033714,03-22-2020.csv,2953
"San Juan, WA, USA",48.60182783,-122.96745,03-26-2020.csv,2514
"San Luis Obispo, CA, USA",35.38822029,-120.4039028,03-30-2020.csv,2515
San Marino,43.9424,12.4578,03-17-2020.csv,86
"San Mateo, CA, USA",37.5630,-122.3255,03-09-2020.csv,180
"San Miguel, CO, USA",38.00450883,-108.4020725,03-29-2020.csv,2517
"San Miguel, NM, USA",35.48014807,-104.8163562,03-29-2020.csv,2518
"San Patricio, TX, USA",28.00880118,-97.51763891,03-22-2020.csv,2899
"San Saba, TX, USA",31.1577796,-98.81758731,03-22-2020.csv,2900
"Sanborn, SD, USA",44.02351092,-98.09098159999999,03-30-2020.csv,2521
"Sanders, MT, USA",47.67657534,-115.1329916,03-24-2020.csv,2523
"Sandoval, NM, USA",35.68862401,-106.86878030000001,03-27-2020.csv,2523
"Sandusky, OH, USA",41.35624126,-83.137872,03-30-2020.csv,2524
"Sangamon, IL, USA",39.75836914,-89.65872023,03-26-2020.csv,2525
"Sanilac, MI, USA",43.42406072,-82.82055898,03-30-2020.csv,2526
"Sanpete, UT, USA",39.37231946,-111.5758676,03-27-2020.csv,2527
"Santa Barbara, CA, USA",34.65329488,-120.0188492,03-26-2020.csv,2528
"Santa Clara, CA, USA",37.23104908,-121.6970462,03-30-2020.csv,2529
"Santa Cruz, AZ, USA",31.52508998,-110.8479088,03-30-2020.csv,2530
"Santa Cruz, CA, USA",37.05580291,-122.0066524,03-30-2020.csv,2531
"Santa Fe, NM, USA",35.50708973,-105.9774716,03-29-2020.csv,2532
"Santa Rosa, FL, USA",30.69341450000001,-87.02458128,03-23-2020.csv,2534
"Sarasota, FL, USA",27.18546175,-82.33174248,03-24-2020.csv,2535
"Saratoga, NY, USA",43.10904162,-73.86653895,03-23-2020.csv,2536
"Sargent, ND, USA",46.10830372,-97.63217159,03-22-2020.csv,2448
"Sarpy, NE, USA",41.11314181,-96.11156432,03-27-2020.csv,2537
"Saskatchewan, Canada",52.9399,-106.4509,03-22-2020.csv,3180
Saudi Arabia,24.0000,45.0000,03-12-2020.csv,77
"Sauk, WI, USA",43.42574087,-89.94966132,03-24-2020.csv,2539
"Saunders, NE, USA",41.227810299999994,-96.63773905,03-29-2020.csv,2539
"Sawyer, WI, USA",45.87931905,-91.14504927,03-28-2020.csv,2540
"SC, USA",33.8569,-80.9450,03-19-2020.csv,121
"Schenectady, NY, USA",42.81668777,-74.05278291,03-29-2020.csv,2541
"Schleicher, TX, USA",30.89740592,-100.5384842,03-28-2020.csv,2542
"Schley, GA, USA",32.2654021,-84.31258912,03-27-2020.csv,2543
"Schoharie, NY, USA",42.58831742,-74.44339029999998,03-28-2020.csv,2544
"Schoolcraft, MI, USA",46.19235734,-86.19972234,03-23-2020.csv,2546
"Schuyler, IL, USA",40.157179799999994,-90.61114163,03-29-2020.csv,2546
"Schuyler, MO, USA",40.46921489,-92.52311943,03-24-2020.csv,2548
"Schuyler, NY, USA",42.39184015,-76.8773299,03-26-2020.csv,2548
"Schuylkill, PA, USA",40.70497338,-76.2150785,03-22-2020.csv,480
"Scioto, OH, USA",38.80270163,-82.98907345,03-30-2020.csv,2550
"Scotland, MO, USA",40.45214695,-92.14709064,03-28-2020.csv,2551
"Scotland, NC, USA",34.8386299,-79.4757978,03-22-2020.csv,649
"Scott, AR, USA",34.85588887,-94.0632176,03-30-2020.csv,2553
"Scott, IA, USA",41.63935978,-90.61959493,03-26-2020.csv,2556
"Scott, IL, USA",39.642916899999996,-90.47814431,03-26-2020.csv,2554
"Scott, IN, USA",38.68672078,-85.74627859,03-22-2020.csv,790
"Scott, KS, USA",38.48222076,-100.90665390000001,03-30-2020.csv,2557
"Scott, KY, USA",38.29622293,-84.5816631,03-27-2020.csv,2558
"Scott, MN, USA",44.6490231,-93.53340251,03-29-2020.csv,2559
"Scott, MO, USA",37.05588075,-89.56474493,03-25-2020.csv,2562
"Scott, MS, USA",32.406704100000006,-89.53789439,03-24-2020.csv,2561
"Scott, TN, USA",36.42325673,-84.50360494,03-27-2020.csv,2562
"Scott, VA, USA",36.71466456,-82.60171704,03-27-2020.csv,2563
"Scotts Bluff, NE, USA",41.85070896,-103.70809859999999,03-27-2020.csv,2564
"Screven, GA, USA",32.74976524,-81.60779441,03-22-2020.csv,1432
"Scurry, TX, USA",32.74613808,-100.91626640000001,03-29-2020.csv,2566
"SD, USA",44.2998,-99.4388,03-19-2020.csv,206
"Searcy, AR, USA",35.9109364,-92.69936482,03-28-2020.csv,2567
"Seattle, WA, USA",47.6062,-122.3321,03-01-2020.csv,60
"Sebastian, AR, USA",35.19605503,-94.27162713,03-29-2020.csv,2568
"Sedgwick, CO, USA",40.87595412,-102.3519227,03-26-2020.csv,2569
"Sedgwick, KS, USA",37.6842718,-97.4608198,03-22-2020.csv,1058
"Seminole, FL, USA",28.7158582,-81.24060348,03-24-2020.csv,2572
"Seminole, GA, USA",30.93464824,-84.86823924,03-29-2020.csv,2572
"Seminole, OK, USA",35.16478725,-96.61686741,03-27-2020.csv,2573
"Seneca, NY, USA",42.78081007,-76.82497064,03-26-2020.csv,2574
"Seneca, OH, USA",41.12351311,-83.12783209,03-29-2020.csv,2575
Senegal,14.4974,-14.4524,03-12-2020.csv,161
"Sequatchie, TN, USA",35.36979721,-85.41022136,03-23-2020.csv,2577
"Sequoyah, OK, USA",35.49447108,-94.75463785,03-26-2020.csv,2577
Serbia,44.0165,21.0059,03-10-2020.csv,137
"Sevier, AR, USA",33.99780401,-94.2424869,03-29-2020.csv,2578
"Sevier, TN, USA",35.78077323,-83.52244332,03-25-2020.csv,2580
"Sevier, UT, USA",38.74837146,-111.8050275,03-28-2020.csv,2580
"Seward, KS, USA",37.19324632,-100.85072009999999,03-26-2020.csv,2581
"Seward, NE, USA",40.87241834,-97.139673,03-28-2020.csv,2582
Seychelles,-4.6796,55.492,03-26-2020.csv,3389
"Shaanxi, China",35.1917,108.8701,03-02-2020.csv,22
"Shackelford, TX, USA",32.73587756,-99.35401337,03-30-2020.csv,2583
"Shandong, China",36.3427,118.1498,03-25-2020.csv,3235
"Shanghai, China",31.2020,121.4491,03-03-2020.csv,17
"Shannon, MO, USA",37.15772072,-91.40190382,03-25-2020.csv,2585
"Shanxi, China",37.5777,112.2922,03-27-2020.csv,3242
"Sharkey, MS, USA",32.88149103,-90.81595379999999,03-26-2020.csv,2585
"Sharp, AR, USA",36.16258158,-91.47819342,03-24-2020.csv,2587
"Shasta, CA, USA",40.76391419,-122.0396884,03-30-2020.csv,2587
"Shawano, WI, USA",44.78902246,-88.76443896,03-25-2020.csv,2589
"Shawnee, KS, USA",39.04100763,-95.75572640000001,03-23-2020.csv,2590
"Sheboygan, WI, USA",43.72099677,-87.94579284,03-28-2020.csv,2590
"Shelby, AL, USA",33.26879845,-86.66232561,03-24-2020.csv,2592
"Shelby, IA, USA",41.6850066,-95.31015553,03-27-2020.csv,2594
"Shelby, IL, USA",39.39133527,-88.80611122,03-30-2020.csv,2592
"Shelby, IN, USA",39.52305623,-85.79158570000001,03-25-2020.csv,2594
"Shelby, KY, USA",38.21476019,-85.194223,03-27-2020.csv,2595
"Shelby, MO, USA",39.79742518,-92.07634971,03-26-2020.csv,2596
"Shelby, OH, USA",40.33163494,-84.20258189,03-27-2020.csv,2597
"Shelby, TN, USA",35.1864775,-89.89692423,03-27-2020.csv,2598
"Shelby, TX, USA",31.79211404,-94.14550696,03-25-2020.csv,2600
"Shenandoah, VA, USA",38.85905135,-78.56813762,03-27-2020.csv,2600
"Sherburne, MN, USA",45.44447208,-93.77617511,03-25-2020.csv,2602
"Sheridan, KS, USA",39.35018161,-100.4418259,03-22-2020.csv,1771
"Sheridan, MT, USA",48.72085833,-104.50382900000001,03-23-2020.csv,2604
"Sheridan, ND, USA",47.57700669,-100.3426391,03-27-2020.csv,2605
"Sheridan, NE, USA",42.50284406,-102.4126613,03-24-2020.csv,2605
"Sheridan, WY, USA",44.79048913,-106.8862389,03-27-2020.csv,2606
"Sherman, KS, USA",39.35147699,-101.71976240000001,03-28-2020.csv,2607
"Sherman, NE, USA",41.22045983,-98.97588642,03-22-2020.csv,2287
"Sherman, OR, USA",45.41501554,-120.6827834,03-25-2020.csv,2610
"Sherman, TX, USA",36.27751473,-101.8933156,03-24-2020.csv,2611
"Shiawassee, MI, USA",42.95392800000001,-84.14585902,03-27-2020.csv,2611
"Shoshone, ID, USA",47.35364087,-115.8916749,03-22-2020.csv,1494
"Sibley, MN, USA",44.5796592,-94.23164924,03-25-2020.csv,2614
"Sichuan, China",30.6171,102.7103,03-02-2020.csv,14
"Sierra, CA, USA",39.57713498,-120.52007009999998,03-26-2020.csv,2614
"Sierra, NM, USA",33.13028233,-107.1925893,03-22-2020.csv,2336
"Silver Bow, MT, USA",45.90018933,-112.6620092,03-29-2020.csv,2616
"Simpson, KY, USA",36.74058474,-86.58047435,03-28-2020.csv,2617
"Simpson, MS, USA",31.91282117,-89.91716179,03-26-2020.csv,2618
Singapore,1.2833,103.8333,03-07-2020.csv,35
"Sint Maarten, Netherlands",18.0425,-63.0548,03-22-2020.csv,3410
"Sioux, IA, USA",43.08221074,-96.17675679999999,03-27-2020.csv,2619
"Sioux, ND, USA",46.11323337,-101.04401490000001,03-30-2020.csv,2621
"Sioux, NE, USA",42.48932059,-103.7576544,03-25-2020.csv,2621
"Siskiyou, CA, USA",41.59198861,-122.54074340000001,03-25-2020.csv,2623
"Sitka, AK, USA",57.24124555,-135.3206587,03-28-2020.csv,2623
"Skagit, WA, USA",48.48171488,-121.766131,03-26-2020.csv,2624
"Skagway, AK, USA",59.56149996,-135.33377480000001,03-23-2020.csv,2626
"Skamania, WA, USA",46.02408726,-121.91644029999999,03-27-2020.csv,2626
"Slope, ND, USA",46.44737738,-103.4601547,03-27-2020.csv,2627
Slovakia,48.6690,19.6990,03-21-2020.csv,97
Slovenia,46.1512,14.9955,03-07-2020.csv,95
"Smith, KS, USA",39.78516566,-98.78566062,03-24-2020.csv,2629
"Smith, MS, USA",32.01744532,-89.50644846,03-24-2020.csv,2630
"Smith, TN, USA",36.25359775,-85.95411046,03-22-2020.csv,2734
"Smith, TX, USA",32.37474036,-95.27175679999999,03-23-2020.csv,2632
"Smyth, VA, USA",36.84455636,-81.53344948,03-23-2020.csv,2633
"Snohomish, WA, USA",48.0330,-121.8339,03-06-2020.csv,66
"Snyder, PA, USA",40.77129231,-77.06840691,03-29-2020.csv,2634
"Socorro, NM, USA",34.00715494,-106.9298354,03-28-2020.csv,2635
"Solano, CA, USA",38.26827353,-121.9357113,03-29-2020.csv,2636
Somalia,5.152149,46.199616,03-25-2020.csv,3393
"Somerset, MD, USA",38.1163542,-75.75118623,03-30-2020.csv,2638
"Somerset, ME, USA",45.51229767,-69.95995554,03-26-2020.csv,2637
"Somerset, NJ, USA",40.56465737,-74.61683016,03-29-2020.csv,2639
"Somerset, PA, USA",39.97172723,-79.02699593,03-25-2020.csv,2641
"Somervell, TX, USA",32.22236802,-97.77403489,03-24-2020.csv,2642
"Sonoma, CA, USA",38.5780,-122.9888,03-08-2020.csv,233
South Africa,-30.5595,22.9375,03-16-2020.csv,97
"South Australia, Australia",-34.9285,138.6007,03-13-2020.csv,42
South Korea,36.0000,128.0000,03-08-2020.csv,2
"Southampton, VA, USA",36.72231125,-77.10642712,03-28-2020.csv,2643
"Southeast Fairbanks, AK, USA",63.87692095,-143.2127643,03-25-2020.csv,2645
Spain,40.0000,-4.0000,03-07-2020.csv,17
"Spalding, GA, USA",33.26310031,-84.28013991,03-30-2020.csv,2645
"Spartanburg, SC, USA",34.92960077,-81.99225984,03-23-2020.csv,2647
"Spencer, IN, USA",38.01519732,-87.0079644,03-27-2020.csv,2647
"Spencer, KY, USA",38.03223971,-85.32749335,03-22-2020.csv,1875
"Spink, SD, USA",44.93837606,-98.34626602,03-30-2020.csv,2649
"Spokane, WA, USA",47.6587,-117.4225,03-09-2020.csv,246
"Spotsylvania, VA, USA",38.18574462,-77.655399,03-25-2020.csv,2652
Sri Lanka,7.873054,80.77179699999998,03-28-2020.csv,3405
"St Martin, France",18.0708,-63.0501,03-23-2020.csv,3243
"St. Bernard, LA, USA",29.87761636,-89.51887093,03-25-2020.csv,2653
"St. Charles, LA, USA",29.90709658,-90.35555967,03-28-2020.csv,2653
"St. Charles, MO, USA",38.77875681,-90.66662425,03-24-2020.csv,2655
"St. Clair, AL, USA",33.71902176,-86.31029372,03-29-2020.csv,2655
"St. Clair, IL, USA",38.46996033,-89.93063427,03-30-2020.csv,2656
"St. Clair, MI, USA",42.92655373,-82.67937954,03-27-2020.csv,2657
"St. Clair, MO, USA",38.03699437,-93.77631447,03-23-2020.csv,2659
"St. Croix, PR, USA",18.3500,-64.9330,03-19-2020.csv,253
"St. Croix, WI, USA",45.03437474,-92.45000068,03-29-2020.csv,2659
"St. Francis, AR, USA",35.02201976,-90.74828138,03-30-2020.csv,2660
"St. Francois, MO, USA",37.81214171,-90.47598685,03-29-2020.csv,2661
"St. Helena, LA, USA",30.82210324,-90.71013176,03-26-2020.csv,2662
"St. James, LA, USA",30.02531716,-90.80212061,03-23-2020.csv,2664
"St. John the Baptist, LA, USA",30.12597499,-90.4753503,03-26-2020.csv,2664
"St. Johns, FL, USA",29.90096506,-81.43589967,03-27-2020.csv,2665
"St. Joseph, IN, USA",41.61756781,-86.29040834,03-22-2020.csv,765
"St. Joseph, MI, USA",41.91441767,-85.52797979,03-22-2020.csv,1979
"St. Landry, LA, USA",30.59724262,-92.00135806,03-22-2020.csv,264
"St. Lawrence, NY, USA",44.4976179,-75.06550039,03-25-2020.csv,2670
"St. Louis City, MO, USA",38.63555736,-90.24349225,03-30-2020.csv,2672
"St. Louis, MN, USA",47.604840700000004,-92.46879855,03-28-2020.csv,2670
"St. Louis, MO, USA",38.63770039999999,-90.4458375,03-30-2020.csv,2671
"St. Lucie, FL, USA",27.37763908,-80.47106649,03-26-2020.csv,2673
St. Martin,18.0708,-63.0501,03-09-2020.csv,164
"St. Martin, LA, USA",30.13112107,-91.61403569,03-23-2020.csv,2675
"St. Mary, LA, USA",29.69262097,-91.44702164,03-22-2020.csv,282
"St. Mary's, MD, USA",38.30058422,-76.60629279999998,03-29-2020.csv,2676
"St. Tammany, LA, USA",30.40942847,-89.95642711,03-27-2020.csv,2677
"Stafford, KS, USA",38.03100851,-98.71762001,03-25-2020.csv,2679
"Stafford, VA, USA",38.41758738,-77.45917053,03-27-2020.csv,2679
"Stanislaus, CA, USA",37.55862499,-120.9970722,03-29-2020.csv,2680
"Stanley, SD, USA",44.41381872,-100.7349153,03-29-2020.csv,2681
"Stanly, NC, USA",35.31647813,-80.25093221,03-26-2020.csv,2682
"Stanton, KS, USA",37.56304714,-101.78435340000001,03-29-2020.csv,2683
"Stanton, NE, USA",41.9169835,-97.19394708,03-29-2020.csv,2684
"Stark, IL, USA",41.09309773,-89.79745866,03-29-2020.csv,2685
"Stark, ND, USA",46.80851182,-102.65763259999999,03-28-2020.csv,2686
"Stark, OH, USA",40.81482476,-81.36437305,03-29-2020.csv,2687
"Starke, IN, USA",41.27890281,-86.64686895,03-23-2020.csv,2689
"Starr, TX, USA",26.56150059,-98.73892358,03-26-2020.csv,2689
"Staunton, VA, USA",38.15965544,-79.05979937,03-30-2020.csv,2690
"Ste. Genevieve, MO, USA",37.89090059,-90.1949941,03-30-2020.csv,2691
"Stearns, MN, USA",45.55192576,-94.61078221,03-24-2020.csv,2693
"Steele, MN, USA",44.02240351,-93.22627088,03-25-2020.csv,2694
"Steele, ND, USA",47.45611548,-97.72728747,03-23-2020.csv,2695
"Stephens, GA, USA",34.55151201,-83.29405315,03-25-2020.csv,2696
"Stephens, OK, USA",34.48556989,-97.85141892,03-23-2020.csv,2697
"Stephens, TX, USA",32.73553157,-98.83631615,03-28-2020.csv,2697
"Stephenson, IL, USA",42.35129217,-89.662598,03-27-2020.csv,2698
"Sterling, TX, USA",31.82781912,-101.05007459999999,03-23-2020.csv,2700
"Steuben, IN, USA",41.64423868,-85.00101094,03-30-2020.csv,2700
"Steuben, NY, USA",42.2689144,-77.3829924,03-23-2020.csv,2702
"Stevens, KS, USA",37.1923008,-101.3118967,03-22-2020.csv,1776
"Stevens, MN, USA",45.58613007,-96.00163705,03-28-2020.csv,2703
"Stevens, WA, USA",48.40035475,-117.8542701,03-24-2020.csv,2705
"Stewart, GA, USA",32.07996777,-84.83208037,03-25-2020.csv,2706
"Stewart, TN, USA",36.50235092,-87.83920548,03-26-2020.csv,2706
"Stillwater, MT, USA",45.67071407,-109.3950061,03-26-2020.csv,2707
