FIPS,Name,State,StateName,FIPSKey,Location Name Key,Latitude,Longitude
47077,Henderson,TN,Tennessee,Henderson|TN,"Henderson, TN, US",35.65581134,-88.38600175
47079,Henry,TN,Tennessee,Henry|TN,"Henry, TN, US",36.33160906,-88.30121797
47081,Hickman,TN,Tennessee,Hickman|TN,"Hickman, TN, US",35.80609681,-87.47643507
47083,Houston,TN,Tennessee,Houston|TN,"Houston, TN, US",36.28872054,-87.71878828
47085,Humphreys,TN,Tennessee,Humphreys|TN,"Humphreys, TN, US",36.03958805,-87.77992872
47087,Jackson,TN,Tennessee,Jackson|TN,"Jackson, TN, US",36.36380466,-85.67239905
47089,Jefferson,TN,Tennessee,Jefferson|TN,"Jefferson, TN, US",36.04818632,-83.45148924
47091,Johnson,TN,Tennessee,Johnson|TN,"Johnson, TN, US",36.4552395,-81.84886538
47093,Knox,TN,Tennessee,Knox|TN,"Knox, TN, US",35.99508821,-83.94635435
47095,Lake,TN,Tennessee,Lake|TN,"Lake, TN, US",36.3418017,-89.48921915
47097,Lauderdale,TN,Tennessee,Lauderdale|TN,"Lauderdale, TN, US",35.75893438,-89.6301591
47099,Lawrence,TN,Tennessee,Lawrence|TN,"Lawrence, TN, US",35.21675201,-87.39787695
47101,Lewis,TN,Tennessee,Lewis|TN,"Lewis, TN, US",35.52853208,-87.49022694
47103,Lincoln,TN,Tennessee,Lincoln|TN,"Lincoln, TN, US",35.13738622,-86.58910106
47105,Loudon,TN,Tennessee,Loudon|TN,"Loudon, TN, US",35.73939663,-84.31145275
47107,McMinn,TN,Tennessee,McMinn|TN,"McMinn, TN, US",35.42812616,-84.61520715
47109,McNairy,TN,Tennessee,McNairy|TN,"McNairy, TN, US",35.17468549,-88.5647812
47111,Macon,TN,Tennessee,Macon|TN,"Macon, TN, US",36.53157855,-86.00778595
47113,Madison,TN,Tennessee,Madison|TN,"Madison, TN, US",35.61181957,-88.84076036
47115,Marion,TN,Tennessee,Marion|TN,"Marion, TN, US",35.12997174,-85.62265895
47117,Marshall,TN,Tennessee,Marshall|TN,"Marshall, TN, US",35.45798777,-86.76420988
47119,Maury,TN,Tennessee,Maury|TN,"Maury, TN, US",35.6187413,-87.07462444
47121,Meigs,TN,Tennessee,Meigs|TN,"Meigs, TN, US",35.51558739,-84.81482914
47123,Monroe,TN,Tennessee,Monroe|TN,"Monroe, TN, US",35.44550387,-84.24902965
47125,Montgomery,TN,Tennessee,Montgomery|TN,"Montgomery, TN, US",36.49609412,-87.38550661
47127,Moore,TN,Tennessee,Moore|TN,"Moore, TN, US",35.27724699,-86.36230578
47129,Morgan,TN,Tennessee,Morgan|TN,"Morgan, TN, US",36.13248031,-84.64880098
47131,Obion,TN,Tennessee,Obion|TN,"Obion, TN, US",36.35732446,-89.14921589
47133,Overton,TN,Tennessee,Overton|TN,"Overton, TN, US",36.34117832,-85.28989535
47135,Perry,TN,Tennessee,Perry|TN,"Perry, TN, US",35.63708728,-87.86139634
47137,Pickett,TN,Tennessee,Pickett|TN,"Pickett, TN, US",36.55606529,-85.077633
47139,Polk,TN,Tennessee,Polk|TN,"Polk, TN, US",35.12245443,-84.52075859
47141,Putnam,TN,Tennessee,Putnam|TN,"Putnam, TN, US",36.14005459,-85.50646123
47143,Rhea,TN,Tennessee,Rhea|TN,"Rhea, TN, US",35.60536161,-84.93076643
47145,Roane,TN,Tennessee,Roane|TN,"Roane, TN, US",35.84923189,-84.52458689
47147,Robertson,TN,Tennessee,Robertson|TN,"Robertson, TN, US",36.52454807,-86.87346725
47149,Rutherford,TN,Tennessee,Rutherford|TN,"Rutherford, TN, US",35.84591405,-86.4107263
47151,Scott,TN,Tennessee,Scott|TN,"Scott, TN, US",36.42325673,-84.50360494
47153,Sequatchie,TN,Tennessee,Sequatchie|TN,"Sequatchie, TN, US",35.36979721,-85.41022136
47155,Sevier,TN,Tennessee,Sevier|TN,"Sevier, TN, US",35.78077323,-83.52244332
47157,Shelby,TN,Tennessee,Shelby|TN,"Shelby, TN, US",35.1864775,-89.89692423
47159,Smith,TN,Tennessee,Smith|TN,"Smith, TN, US",36.25359775,-85.95411046
47161,Stewart,TN,Tennessee,Stewart|TN,"Stewart, TN, US",36.50235092,-87.83920548
47163,Sullivan,TN,Tennessee,Sullivan|TN,"Sullivan, TN, US",36.51240691,-82.30412917
47165,Sumner,TN,Tennessee,Sumner|TN,"Sumner, TN, US",36.46824103,-86.45917204
47167,Tipton,TN,Tennessee,Tipton|TN,"Tipton, TN, US",35.501942,-89.73694895
47169,Trousdale,TN,Tennessee,Trousdale|TN,"Trousdale, TN, US",36.39026213,-86.16087954
47171,Unicoi,TN,Tennessee,Unicoi|TN,"Unicoi, TN, US",36.10890856,-82.43709629
47173,Union,TN,Tennessee,Union|TN,"Union, TN, US",36.28590426,-83.83651902
47175,Van Buren,TN,Tennessee,Van Buren|TN,"Van Buren, TN, US",35.69864497,-85.45221699
47177,Warren,TN,Tennessee,Warren|TN,"Warren, TN, US",35.6728299,-85.77969117
47179,Washington,TN,Tennessee,Washington|TN,"Washington, TN, US",36.29472368,-82.4945472
47181,Wayne,TN,Tennessee,Wayne|TN,"Wayne, TN, US",35.23868267,-87.78644456
47183,Weakley,TN,Tennessee,Weakley|TN,"Weakley, TN, US",36.29896232,-88.71990865
47185,White,TN,Tennessee,White|TN,"White, TN, US",35.92929884,-85.45591799
47187,Williamson,TN,Tennessee,Williamson|TN,"Williamson, TN, US",35.89099229,-86.89281867
47189,Wilson,TN,Tennessee,Wilson|TN,"Wilson, TN, US",36.15496772,-86.29775884
48001,Anderson,TX,Texas,Anderson|TX,"Anderson, TX, US",31.81534745,-95.65354823
48003,Andrews,TX,Texas,Andrews|TX,"Andrews, TX, US",32.30468633,-102.6376548
48005,Angelina,TX,Texas,Angelina|TX,"Angelina, TX, US",31.25457347,-94.60901487
48007,Aransas,TX,Texas,Aransas|TX,"Aransas, TX, US",28.10556197,-96.9995047
48009,Archer,TX,Texas,Archer|TX,"Archer, TX, US",33.61569967,-98.68754589
48011,Armstrong,TX,Texas,Armstrong|TX,"Armstrong, TX, US",34.96507426,-101.3574874
48013,Atascosa,TX,Texas,Atascosa|TX,"Atascosa, TX, US",28.89333001,-98.52730485
48015,Austin,TX,Texas,Austin|TX,"Austin, TX, US",29.88548725,-96.27736949
48017,Bailey,TX,Texas,Bailey|TX,"Bailey, TX, US",34.06854817,-102.8299707
48019,Bandera,TX,Texas,Bandera|TX,"Bandera, TX, US",29.74619598,-99.24598147
48021,Bastrop,TX,Texas,Bastrop|TX,"Bastrop, TX, US",30.10370699,-97.31206354
48023,Baylor,TX,Texas,Baylor|TX,"Baylor, TX, US",33.61640794,-99.21352901
48025,Bee,TX,Texas,Bee|TX,"Bee, TX, US",28.41761668,-97.74215593
48027,Bell,TX,Texas,Bell|TX,"Bell, TX, US",31.03736027,-97.4785025
48029,Bexar,TX,Texas,Bexar|TX,"Bexar, TX, US",29.44928723,-98.52019748
48031,Blanco,TX,Texas,Blanco|TX,"Blanco, TX, US",30.26640707,-98.3999852
48033,Borden,TX,Texas,Borden|TX,"Borden, TX, US",32.74363984,-101.4316509
48035,Bosque,TX,Texas,Bosque|TX,"Bosque, TX, US",31.89978581,-97.63613524
48037,Bowie,TX,Texas,Bowie|TX,"Bowie, TX, US",33.44626922,-94.41834132
48039,Brazoria,TX,Texas,Brazoria|TX,"Brazoria, TX, US",29.18757369,-95.44563172
48041,Brazos,TX,Texas,Brazos|TX,"Brazos, TX, US",30.6636448,-96.30205577
48043,Brewster,TX,Texas,Brewster|TX,"Brewster, TX, US",29.81008251,-103.2520326
48045,Briscoe,TX,Texas,Briscoe|TX,"Briscoe, TX, US",34.53026962,-101.2084947
48047,Brooks,TX,Texas,Brooks|TX,"Brooks, TX, US",27.03103197,-98.21808402
48049,Brown,TX,Texas,Brown|TX,"Brown, TX, US",31.77430356,-98.99907113
48051,Burleson,TX,Texas,Burleson|TX,"Burleson, TX, US",30.49273808,-96.62158484
48053,Burnet,TX,Texas,Burnet|TX,"Burnet, TX, US",30.78801353,-98.181887
48055,Caldwell,TX,Texas,Caldwell|TX,"Caldwell, TX, US",29.83668859,-97.61814775
48057,Calhoun,TX,Texas,Calhoun|TX,"Calhoun, TX, US",28.47048236,-96.61633945
48059,Callahan,TX,Texas,Callahan|TX,"Callahan, TX, US",32.29760619,-99.37326312
48061,Cameron,TX,Texas,Cameron|TX,"Cameron, TX, US",26.14524221,-97.48140372
48063,Camp,TX,Texas,Camp|TX,"Camp, TX, US",32.97195142,-94.97790104
48065,Carson,TX,Texas,Carson|TX,"Carson, TX, US",35.40365929,-101.3542669
48067,Cass,TX,Texas,Cass|TX,"Cass, TX, US",33.07499881,-94.34646905
48069,Castro,TX,Texas,Castro|TX,"Castro, TX, US",34.53016752,-102.2617243
48071,Chambers,TX,Texas,Chambers|TX,"Chambers, TX, US",29.70972016,-94.67154501
48073,Cherokee,TX,Texas,Cherokee|TX,"Cherokee, TX, US",31.837258,-95.16559897
48075,Childress,TX,Texas,Childress|TX,"Childress, TX, US",34.5293041,-100.2077916
48077,Clay,TX,Texas,Clay|TX,"Clay, TX, US",33.78686685,-98.20771198
48079,Cochran,TX,Texas,Cochran|TX,"Cochran, TX, US",33.60425307,-102.8284499
48081,Coke,TX,Texas,Coke|TX,"Coke, TX, US",31.88911733,-100.5297533
48083,Coleman,TX,Texas,Coleman|TX,"Coleman, TX, US",31.76736834,-99.45240766
48085,Collin,TX,Texas,Collin|TX,"Collin, TX, US",33.208033,-96.646773
48087,Collingsworth,TX,Texas,Collingsworth|TX,"Collingsworth, TX, US",34.96489496,-100.2700111
48089,Colorado,TX,Texas,Colorado|TX,"Colorado, TX, US",29.622098,-96.5273805
48091,Comal,TX,Texas,Comal|TX,"Comal, TX, US",29.80811278,-98.27647225
48093,Comanche,TX,Texas,Comanche|TX,"Comanche, TX, US",31.94854689,-98.55876441
48095,Concho,TX,Texas,Concho|TX,"Concho, TX, US",31.32635934,-99.86473038
48097,Cooke,TX,Texas,Cooke|TX,"Cooke, TX, US",33.63979567,-97.21240912
48099,Coryell,TX,Texas,Coryell|TX,"Coryell, TX, US",31.39078397,-97.79936155
48101,Cottle,TX,Texas,Cottle|TX,"Cottle, TX, US",34.07783319,-100.2785062
48103,Crane,TX,Texas,Crane|TX,"Crane, TX, US",31.43052248,-102.5143314
48105,Crockett,TX,Texas,Crockett|TX,"Crockett, TX, US",30.72367027,-101.4134238
48107,Crosby,TX,Texas,Crosby|TX,"Crosby, TX, US",33.61431553,-101.3000364
48109,Culberson,TX,Texas,Culberson|TX,"Culberson, TX, US",31.44506775,-104.5185739
48111,Dallam,TX,Texas,Dallam|TX,"Dallam, TX, US",36.27787176,-102.6020725
48113,Dallas,TX,Texas,Dallas|TX,"Dallas, TX, US",32.76670599,-96.7779605
48115,Dawson,TX,Texas,Dawson|TX,"Dawson, TX, US",32.74255572,-101.9477242
48117,Deaf Smith,TX,Texas,Deaf Smith|TX,"Deaf Smith, TX, US",34.96522957,-102.6054267
48119,Delta,TX,Texas,Delta|TX,"Delta, TX, US",33.38570922,-95.66921122
48121,Denton,TX,Texas,Denton|TX,"Denton, TX, US",33.20521901,-97.11691153
48123,De Witt,TX,Texas,De Witt|TX,"De Witt, TX, US",29.08101855,-97.3568117
48125,Dickens,TX,Texas,Dickens|TX,"Dickens, TX, US",33.61616822,-100.7788855
48127,Dimmit,TX,Texas,Dimmit|TX,"Dimmit, TX, US",28.42270064,-99.75645095
48129,Donley,TX,Texas,Donley|TX,"Donley, TX, US",34.96517499,-100.8140093
48131,Duval,TX,Texas,Duval|TX,"Duval, TX, US",27.68184592,-98.50864568
48133,Eastland,TX,Texas,Eastland|TX,"Eastland, TX, US",32.32743996,-98.83243566
48135,Ector,TX,Texas,Ector|TX,"Ector, TX, US",31.86898877,-102.5429428
48137,Edwards,TX,Texas,Edwards|TX,"Edwards, TX, US",29.98202582,-100.304252
48139,Ellis,TX,Texas,Ellis|TX,"Ellis, TX, US",32.34894117,-96.79371841
48141,El Paso,TX,Texas,El Paso|TX,"El Paso, TX, US",31.76980765,-106.2363275
48143,Erath,TX,Texas,Erath|TX,"Erath, TX, US",32.23602653,-98.21773417
48145,Falls,TX,Texas,Falls|TX,"Falls, TX, US",31.25350609,-96.93630086
48147,Fannin,TX,Texas,Fannin|TX,"Fannin, TX, US",33.59564294,-96.10751083
48149,Fayette,TX,Texas,Fayette|TX,"Fayette, TX, US",29.87788372,-96.92076062
48151,Fisher,TX,Texas,Fisher|TX,"Fisher, TX, US",32.74281316,-100.4019302
48153,Floyd,TX,Texas,Floyd|TX,"Floyd, TX, US",34.07227468,-101.3031546
48155,Foard,TX,Texas,Foard|TX,"Foard, TX, US",33.97308618,-99.7767797
48157,Fort Bend,TX,Texas,Fort Bend|TX,"Fort Bend, TX, US",29.52704478,-95.77219463
48159,Franklin,TX,Texas,Franklin|TX,"Franklin, TX, US",33.17653242,-95.21917243
48161,Freestone,TX,Texas,Freestone|TX,"Freestone, TX, US",31.70422788,-96.15072516
48163,Frio,TX,Texas,Frio|TX,"Frio, TX, US",28.86751206,-99.10804207
48165,Gaines,TX,Texas,Gaines|TX,"Gaines, TX, US",32.74055318,-102.6353295
48167,Galveston,TX,Texas,Galveston|TX,"Galveston, TX, US",29.40167322,-94.90469073
48169,Garza,TX,Texas,Garza|TX,"Garza, TX, US",33.17969345,-101.2984114
48171,Gillespie,TX,Texas,Gillespie|TX,"Gillespie, TX, US",30.31824095,-98.94676915
48173,Glasscock,TX,Texas,Glasscock|TX,"Glasscock, TX, US",31.86942909,-101.5207776
48175,Goliad,TX,Texas,Goliad|TX,"Goliad, TX, US",28.65696592,-97.42760647
48177,Gonzales,TX,Texas,Gonzales|TX,"Gonzales, TX, US",29.45634206,-97.49424032
48179,Gray,TX,Texas,Gray|TX,"Gray, TX, US",35.40081878,-100.8129222
48181,Grayson,TX,Texas,Grayson|TX,"Grayson, TX, US",33.62744998,-96.67753461
48183,Gregg,TX,Texas,Gregg|TX,"Gregg, TX, US",32.47940482,-94.81591935
48185,Grimes,TX,Texas,Grimes|TX,"Grimes, TX, US",30.54579585,-95.98902499
48187,Guadalupe,TX,Texas,Guadalupe|TX,"Guadalupe, TX, US",29.58165339,-97.94786822
48189,Hale,TX,Texas,Hale|TX,"Hale, TX, US",34.07044901,-101.8268114
48191,Hall,TX,Texas,Hall|TX,"Hall, TX, US",34.5307555,-100.6813852
48193,Hamilton,TX,Texas,Hamilton|TX,"Hamilton, TX, US",31.70470573,-98.11083887
48195,Hansford,TX,Texas,Hansford|TX,"Hansford, TX, US",36.27743284,-101.3545796
48197,Hardeman,TX,Texas,Hardeman|TX,"Hardeman, TX, US",34.28944521,-99.74632408
48199,Hardin,TX,Texas,Hardin|TX,"Hardin, TX, US",30.33364686,-94.38931817
48201,Harris,TX,Texas,Harris|TX,"Harris, TX, US",29.813142,-95.309789
48203,Harrison,TX,Texas,Harrison|TX,"Harrison, TX, US",32.54935988,-94.36934071
48205,Hartley,TX,Texas,Hartley|TX,"Hartley, TX, US",35.84008013,-102.6029022
48207,Haskell,TX,Texas,Haskell|TX,"Haskell, TX, US",33.17823584,-99.73037358
48209,Hays,TX,Texas,Hays|TX,"Hays, TX, US",30.05669873,-98.02944344
48211,Hemphill,TX,Texas,Hemphill|TX,"Hemphill, TX, US",35.83764858,-100.2703577
48213,Henderson,TX,Texas,Henderson|TX,"Henderson, TX, US",32.21128872,-95.85846587
48215,Hidalgo,TX,Texas,Hidalgo|TX,"Hidalgo, TX, US",26.39418217,-98.18299696
48217,Hill,TX,Texas,Hill|TX,"Hill, TX, US",31.99045053,-97.13423143
48219,Hockley,TX,Texas,Hockley|TX,"Hockley, TX, US",33.60771256,-102.3431676
48221,Hood,TX,Texas,Hood|TX,"Hood, TX, US",32.42990927,-97.83242024
48223,Hopkins,TX,Texas,Hopkins|TX,"Hopkins, TX, US",33.14875072,-95.56351139
48225,Houston,TX,Texas,Houston|TX,"Houston, TX, US",31.31925973,-95.42226208
48227,Howard,TX,Texas,Howard|TX,"Howard, TX, US",32.30621324,-101.4356444
48229,Hudspeth,TX,Texas,Hudspeth|TX,"Hudspeth, TX, US",31.45628381,-105.388178
48231,Hunt,TX,Texas,Hunt|TX,"Hunt, TX, US",33.12351514,-96.08551032
48233,Hutchinson,TX,Texas,Hutchinson|TX,"Hutchinson, TX, US",35.84006574,-101.3546643
48235,Irion,TX,Texas,Irion|TX,"Irion, TX, US",31.30375559,-100.982439
48237,Jack,TX,Texas,Jack|TX,"Jack, TX, US",33.23377248,-98.17283469
48239,Jackson,TX,Texas,Jackson|TX,"Jackson, TX, US",28.95472367,-96.57749563
48241,Jasper,TX,Texas,Jasper|TX,"Jasper, TX, US",30.74685667,-94.02667579
48243,Jeff Davis,TX,Texas,Jeff Davis|TX,"Jeff Davis, TX, US",30.71490589,-104.1399973
48245,Jefferson,TX,Texas,Jefferson|TX,"Jefferson, TX, US",29.8832777,-94.16434171
48247,Jim Hogg,TX,Texas,Jim Hogg|TX,"Jim Hogg, TX, US",27.04453923,-98.6968187
48249,Jim Wells,TX,Texas,Jim Wells|TX,"Jim Wells, TX, US",27.73103938,-98.0904705
48251,Johnson,TX,Texas,Johnson|TX,"Johnson, TX, US",32.37877812,-97.36615819
48253,Jones,TX,Texas,Jones|TX,"Jones, TX, US",32.73997145,-99.87861576
48255,Karnes,TX,Texas,Karnes|TX,"Karnes, TX, US",28.90705334,-97.85960149
48257,Kaufman,TX,Texas,Kaufman|TX,"Kaufman, TX, US",32.5991417,-96.28734728
48259,Kendall,TX,Texas,Kendall|TX,"Kendall, TX, US",29.94414155,-98.7113588
48261,Kenedy,TX,Texas,Kenedy|TX,"Kenedy, TX, US",26.92601662,-97.66413984
48263,Kent,TX,Texas,Kent|TX,"Kent, TX, US",33.18104136,-100.7780939
48265,Kerr,TX,Texas,Kerr|TX,"Kerr, TX, US",30.06040006,-99.34930144
48267,Kimble,TX,Texas,Kimble|TX,"Kimble, TX, US",30.48678918,-99.74856473
48269,King,TX,Texas,King|TX,"King, TX, US",33.61643847,-100.2558057
48271,Kinney,TX,Texas,Kinney|TX,"Kinney, TX, US",29.34967888,-100.4186638
48273,Kleberg,TX,Texas,Kleberg|TX,"Kleberg, TX, US",27.42435506,-97.69894948
48275,Knox,TX,Texas,Knox|TX,"Knox, TX, US",33.60519951,-99.7422906
48277,Lamar,TX,Texas,Lamar|TX,"Lamar, TX, US",33.66981763,-95.57404777
48279,Lamb,TX,Texas,Lamb|TX,"Lamb, TX, US",34.06859623,-102.3516289
48281,Lampasas,TX,Texas,Lampasas|TX,"Lampasas, TX, US",31.19531316,-98.24206613
48283,La Salle,TX,Texas,La Salle|TX,"La Salle, TX, US",28.34453111,-99.09908775
48285,Lavaca,TX,Texas,Lavaca|TX,"Lavaca, TX, US",29.38508402,-96.93186692
48287,Lee,TX,Texas,Lee|TX,"Lee, TX, US",30.31120597,-96.97045773
48289,Leon,TX,Texas,Leon|TX,"Leon, TX, US",31.29872538,-95.9936328
48291,Liberty,TX,Texas,Liberty|TX,"Liberty, TX, US",30.15152688,-94.81205615
48293,Limestone,TX,Texas,Limestone|TX,"Limestone, TX, US",31.5454767,-96.58095444
48295,Lipscomb,TX,Texas,Lipscomb|TX,"Lipscomb, TX, US",36.27783108,-100.2733151
48297,Live Oak,TX,Texas,Live Oak|TX,"Live Oak, TX, US",28.35101362,-98.1246786
48299,Llano,TX,Texas,Llano|TX,"Llano, TX, US",30.70645047,-98.68475262
48301,Loving,TX,Texas,Loving|TX,"Loving, TX, US",31.84947612,-103.5818571
48303,Lubbock,TX,Texas,Lubbock|TX,"Lubbock, TX, US",33.61008596,-101.8204789
48305,Lynn,TX,Texas,Lynn|TX,"Lynn, TX, US",33.17657705,-101.8162849
48307,McCulloch,TX,Texas,McCulloch|TX,"McCulloch, TX, US",31.1925468,-99.34682807
48309,McLennan,TX,Texas,McLennan|TX,"McLennan, TX, US",31.55255453,-97.20217694
48311,McMullen,TX,Texas,McMullen|TX,"McMullen, TX, US",28.35251708,-98.56769164
48313,Madison,TX,Texas,Madison|TX,"Madison, TX, US",30.96694679,-95.93003775
48315,Marion,TX,Texas,Marion|TX,"Marion, TX, US",32.79868409,-94.3566123
48317,Martin,TX,Texas,Martin|TX,"Martin, TX, US",32.30600051,-101.9513518
48319,Mason,TX,Texas,Mason|TX,"Mason, TX, US",30.71780434,-99.22629416
48321,Matagorda,TX,Texas,Matagorda|TX,"Matagorda, TX, US",28.81955746,-96.01230294
48323,Maverick,TX,Texas,Maverick|TX,"Maverick, TX, US",28.7429195,-100.3157686
48325,Medina,TX,Texas,Medina|TX,"Medina, TX, US",29.3557301,-99.11030298
48327,Menard,TX,Texas,Menard|TX,"Menard, TX, US",30.88990665,-99.8204794
48329,Midland,TX,Texas,Midland|TX,"Midland, TX, US",31.86904128,-102.0315682
48331,Milam,TX,Texas,Milam|TX,"Milam, TX, US",30.7858183,-96.97718698
48333,Mills,TX,Texas,Mills|TX,"Mills, TX, US",31.49557106,-98.59272068
48335,Mitchell,TX,Texas,Mitchell|TX,"Mitchell, TX, US",32.30623474,-100.9212058
48337,Montague,TX,Texas,Montague|TX,"Montague, TX, US",33.67521893,-97.72500958
48339,Montgomery,TX,Texas,Montgomery|TX,"Montgomery, TX, US",30.30079133,-95.50572772
48341,Moore,TX,Texas,Moore|TX,"Moore, TX, US",35.83769242,-101.8930281
48343,Morris,TX,Texas,Morris|TX,"Morris, TX, US",33.11304005,-94.73255695
48345,Motley,TX,Texas,Motley|TX,"Motley, TX, US",34.07408766,-100.779722
48347,Nacogdoches,TX,Texas,Nacogdoches|TX,"Nacogdoches, TX, US",31.62017125,-94.61803994
48349,Navarro,TX,Texas,Navarro|TX,"Navarro, TX, US",32.04620681,-96.47428766
48351,Newton,TX,Texas,Newton|TX,"Newton, TX, US",30.78548982,-93.74408813
48353,Nolan,TX,Texas,Nolan|TX,"Nolan, TX, US",32.30365282,-100.4060208
48355,Nueces,TX,Texas,Nueces|TX,"Nueces, TX, US",27.736286,-97.5433285
48357,Ochiltree,TX,Texas,Ochiltree|TX,"Ochiltree, TX, US",36.27829105,-100.8158184
48359,Oldham,TX,Texas,Oldham|TX,"Oldham, TX, US",35.40425596,-102.6027606
48361,Orange,TX,Texas,Orange|TX,"Orange, TX, US",30.11879481,-93.89412775
48363,Palo Pinto,TX,Texas,Palo Pinto|TX,"Palo Pinto, TX, US",32.75310985,-98.31319001
48365,Panola,TX,Texas,Panola|TX,"Panola, TX, US",32.1639596,-94.30552481
48367,Parker,TX,Texas,Parker|TX,"Parker, TX, US",32.77757172,-97.80500621
48369,Parmer,TX,Texas,Parmer|TX,"Parmer, TX, US",34.52993409,-102.7844668
48371,Pecos,TX,Texas,Pecos|TX,"Pecos, TX, US",30.78097267,-102.7241261
48373,Polk,TX,Texas,Polk|TX,"Polk, TX, US",30.79472531,-94.8276624
48375,Potter,TX,Texas,Potter|TX,"Potter, TX, US",35.40133773,-101.893964
48377,Presidio,TX,Texas,Presidio|TX,"Presidio, TX, US",29.99954402,-104.2408079
48379,Rains,TX,Texas,Rains|TX,"Rains, TX, US",32.87109387,-95.79232691
48381,Randall,TX,Texas,Randall|TX,"Randall, TX, US",34.96585996,-101.8971322
48383,Reagan,TX,Texas,Reagan|TX,"Reagan, TX, US",31.36607041,-101.5232659
48385,Real,TX,Texas,Real|TX,"Real, TX, US",29.83321503,-99.82018052
48387,Red River,TX,Texas,Red River|TX,"Red River, TX, US",33.61886692,-95.04841765
48389,Reeves,TX,Texas,Reeves|TX,"Reeves, TX, US",31.32323325,-103.6903896
48391,Refugio,TX,Texas,Refugio|TX,"Refugio, TX, US",28.3238976,-97.15766311
48393,Roberts,TX,Texas,Roberts|TX,"Roberts, TX, US",35.83809685,-100.813175
48395,Robertson,TX,Texas,Robertson|TX,"Robertson, TX, US",31.02539637,-96.51272246
48397,Rockwall,TX,Texas,Rockwall|TX,"Rockwall, TX, US",32.89779518,-96.40771592
48399,Runnels,TX,Texas,Runnels|TX,"Runnels, TX, US",31.8314342,-99.97616148
48401,Rusk,TX,Texas,Rusk|TX,"Rusk, TX, US",32.10773545,-94.76176432
48403,Sabine,TX,Texas,Sabine|TX,"Sabine, TX, US",31.34318809,-93.85440451
48405,San Augustine,TX,Texas,San Augustine|TX,"San Augustine, TX, US",31.39457611,-94.17000399
48407,San Jacinto,TX,Texas,San Jacinto|TX,"San Jacinto, TX, US",30.57933681,-95.16260304
48409,San Patricio,TX,Texas,San Patricio|TX,"San Patricio, TX, US",28.00880118,-97.51763891
48411,San Saba,TX,Texas,San Saba|TX,"San Saba, TX, US",31.1577796,-98.81758731
48413,Schleicher,TX,Texas,Schleicher|TX,"Schleicher, TX, US",30.89740592,-100.5384842
48415,Scurry,TX,Texas,Scurry|TX,"Scurry, TX, US",32.74613808,-100.9162664
48417,Shackelford,TX,Texas,Shackelford|TX,"Shackelford, TX, US",32.73587756,-99.35401337
48419,Shelby,TX,Texas,Shelby|TX,"Shelby, TX, US",31.79211404,-94.14550696
48421,Sherman,TX,Texas,Sherman|TX,"Sherman, TX, US",36.27751473,-101.8933156
48423,Smith,TX,Texas,Smith|TX,"Smith, TX, US",32.37474036,-95.2717568
48425,Somervell,TX,Texas,Somervell|TX,"Somervell, TX, US",32.22236802,-97.77403489
48427,Starr,TX,Texas,Starr|TX,"Starr, TX, US",26.56150059,-98.73892358
48429,Stephens,TX,Texas,Stephens|TX,"Stephens, TX, US",32.73553157,-98.83631615
48431,Sterling,TX,Texas,Sterling|TX,"Sterling, TX, US",31.82781912,-101.0500746
48433,Stonewall,TX,Texas,Stonewall|TX,"Stonewall, TX, US",33.17906744,-100.2538401
48435,Sutton,TX,Texas,Sutton|TX,"Sutton, TX, US",30.49856623,-100.5382014
48437,Swisher,TX,Texas,Swisher|TX,"Swisher, TX, US",34.53028891,-101.7349174
48439,Tarrant,TX,Texas,Tarrant|TX,"Tarrant, TX, US",32.77143818,-97.29101614
48441,Taylor,TX,Texas,Taylor|TX,"Taylor, TX, US",32.30163422,-99.89007449
48443,Terrell,TX,Texas,Terrell|TX,"Terrell, TX, US",30.22429013,-102.0766732
48445,Terry,TX,Texas,Terry|TX,"Terry, TX, US",33.17402785,-102.3354521
48447,Throckmorton,TX,Texas,Throckmorton|TX,"Throckmorton, TX, US",33.17751417,-99.21226795
48449,Titus,TX,Texas,Titus|TX,"Titus, TX, US",33.21339719,-94.96797273
48451,Tom Green,TX,Texas,Tom Green|TX,"Tom Green, TX, US",31.40464436,-100.462443
48453,Travis,TX,Texas,Travis|TX,"Travis, TX, US",30.33432034,-97.7853562
48455,Trinity,TX,Texas,Trinity|TX,"Trinity, TX, US",31.0879489,-95.1367187
48457,Tyler,TX,Texas,Tyler|TX,"Tyler, TX, US",30.77031716,-94.37690895
48459,Upshur,TX,Texas,Upshur|TX,"Upshur, TX, US",32.73706798,-94.93999853
48461,Upton,TX,Texas,Upton|TX,"Upton, TX, US",31.36868194,-102.0423217
48463,Uvalde,TX,Texas,Uvalde|TX,"Uvalde, TX, US",29.35739637,-99.76229172
48465,Val Verde,TX,Texas,Val Verde|TX,"Val Verde, TX, US",29.89149232,-101.1525205
48467,Van Zandt,TX,Texas,Van Zandt|TX,"Van Zandt, TX, US",32.56483801,-95.83766469
48469,Victoria,TX,Texas,Victoria|TX,"Victoria, TX, US",28.79780988,-96.96813006
48471,Walker,TX,Texas,Walker|TX,"Walker, TX, US",30.73872995,-95.57440968
48473,Waller,TX,Texas,Waller|TX,"Waller, TX, US",30.01058447,-95.99011759
48475,Ward,TX,Texas,Ward|TX,"Ward, TX, US",31.50999644,-103.0927909
